,Albania,Andorra,Austria,Belarus,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Czechia,Estonia,Finland,Germany,Greece,Hungary,Iceland,Ireland,Italy,Kosovo,Latvia,Liechtenstein,Lithuania,Luxembourg,Malta,Moldova,Monaco,Montenegro,North Macedonia,Norway,Poland,Portugal,Romania,Russia,San Marino,Serbia,Slovakia,Slovenia,Spain,Sweden,Switzerland,Ukraine,Denmark,France,Netherlands,United Kingdom
2020-05-22,981,762,16338,34303,56511,2372,2372,2243,8813,1807,6753,177212,2873,3678,1803,24506,228658,1004,1030,83,1537,3981,600,6847,97,324,1921,8332,20619,30200,17712,326448,672,11024,1503,1468,234824,33768,30707,20148,11230,181444,45064,243866
2020-05-23,989,762,16369,35244,56810,2391,2408,2243,8890,1821,6785,177850,2876,3713,1804,24582,229327,1025,1046,83,1548,3990,609,6994,98,324,1941,8346,20931,30471,17857,335882,672,11092,1504,1468,235290,34171,30725,20580,11289,181969,45236,245374
2020-05-24,998,762,16397,36198,57092,2401,2427,2244,8955,1823,6803,178281,2878,3741,1804,24639,229858,1032,1047,83,1558,3992,610,7093,98,324,1978,8352,21326,30623,18070,344481,672,11159,1509,1468,235772,34381,30736,20986,11360,181969,45445,246724
2020-05-25,1004,763,16421,37144,57342,2406,2433,2244,9002,1824,6823,178570,2882,3756,1804,24698,230158,1038,1049,83,1564,3993,611,7147,98,324,1999,8364,21631,30788,18283,353427,672,11193,1511,1469,235772,34871,30746,21245,11387,181969,45578,248331
2020-05-26,1029,763,16452,38059,57455,2416,2443,2244,9050,1834,6868,179002,2889,3771,1804,24735,230555,1038,1053,83,1571,3995,611,7305,98,324,2014,8383,22074,31007,18429,362342,672,11227,1513,1469,236259,35617,30761,21584,11428,181969,45768,249981
2020-05-27,1050,763,16477,38956,57592,2435,2460,2244,9086,1840,6901,179364,2903,3793,1805,24803,231139,1047,1057,83,1576,4001,612,7537,98,324,2039,8401,22473,31292,18594,370680,672,11275,1515,1471,236259,36417,30776,21905,11480,182018,45950,251787
2020-05-28,1076,763,16499,39858,57849,2462,2477,2245,9140,1851,6913,179717,2906,3816,1805,24841,231732,1048,1061,83,1586,4008,616,7725,98,324,2077,8411,22825,31596,18791,379051,672,11300,1520,1473,237906,37191,30796,22382,11512,185300,46126,253522
2020-05-29,1099,764,16549,40764,58061,2485,2485,2245,9196,1859,6943,180458,2909,3841,1805,24876,232248,1052,1064,83,1593,4012,616,7896,98,324,2129,8422,23155,31946,18982,387623,687,11354,1520,1473,238564,37964,30828,22811,11593,185842,46257,255030
2020-05-30,1122,764,16568,41658,58186,2494,2499,2246,9230,1865,6964,181196,2915,3867,1806,24929,232664,1064,1065,83,1602,4016,618,8098,99,324,2164,8437,23571,32203,19133,396575,687,11381,1521,1473,239228,38396,30845,23204,11633,187608,46442,256137
2020-05-31,1137,764,16610,42556,58381,2510,2513,2246,9268,1869,6974,181482,2917,3876,1806,24990,232997,1070,1066,83,1606,4018,618,8251,99,324,2226,8440,23786,32500,19257,405843,687,11412,1521,1473,239479,38661,30862,23672,11669,187817,46545,257207
2020-06-01,1143,765,16642,43403,58517,2524,2519,2246,9302,1870,6986,181815,2918,3892,1806,25062,233197,1083,1066,83,1612,4019,619,8360,99,324,2315,8446,24165,32700,19398,414328,687,11430,1522,1473,239638,39309,30871,24562,11699,187986,46647,258641
2020-06-02,1164,844,16647,44255,58615,2535,2538,2246,9364,1870,7003,182028,2937,3921,1806,25066,233515,1110,1071,83,1615,4020,620,8548,99,324,2391,8455,24395,32895,19517,423186,687,11454,1522,1475,239932,40210,30874,24895,11734,187986,46733,260110
2020-06-03,1184,851,16666,45116,58685,2551,2560,2246,9438,1880,7018,182370,2952,3931,1806,25111,233836,1123,1079,83,1618,4024,622,8795,99,324,2492,8477,24687,33261,19669,431715,687,11523,1525,1477,240326,41256,30893,25385,11771,187986,46942,261453
2020-06-04,1197,852,16682,45981,58767,2594,2585,2247,9494,1890,7043,182764,2952,3954,1806,25142,234013,1142,1082,83,1623,4027,622,9018,99,324,2611,8504,25048,33592,19907,440538,687,11571,1526,1477,240660,42295,30913,25981,11811,188286,47152,262687
2020-06-05,1212,852,16735,46868,58907,2606,2627,2247,9529,1910,7055,183271,3049,3970,1806,25163,234531,1147,1085,83,1631,4032,625,9247,99,324,2790,8522,25410,33969,20103,449256,695,11667,1526,1479,240978,43441,30936,26542,11875,188808,47335,263794
2020-06-06,1232,852,16752,47751,59072,2606,2711,2247,9567,1931,7068,183678,3049,3990,1806,25183,234801,1158,1086,83,1644,4035,627,9511,99,324,2915,8531,25986,34351,20290,458102,695,11741,1528,1484,241310,44224,30956,27101,11924,189330,47574,264586
2020-06-07,1246,852,16819,48630,59226,2606,2727,2247,9628,1939,7081,183979,3049,4008,1807,25201,234998,1194,1088,83,1650,4039,629,9700,99,324,3025,8547,26561,34693,20479,467073,695,11823,1528,1485,241550,44686,30965,27599,11948,189621,47739,265304
2020-06-08,1263,852,16850,49453,59348,2704,2810,2247,9697,1940,7085,184193,3049,4014,1807,25207,235278,1234,1088,83,1656,4040,630,9807,99,324,3152,8561,27160,34885,20604,476043,695,11896,1530,1485,241717,45363,30972,28077,11962,189782,47903,266392
2020-06-09,1299,852,16875,50265,59437,2728,2889,2247,9751,1947,7095,184543,3058,4017,1807,25215,235561,1263,1089,83,1661,4046,632,10025,99,324,3239,8576,27560,35306,20749,484630,695,11965,1531,1486,241966,46299,30988,28479,12001,190266,48087,267545
2020-06-10,1341,852,16899,51066,59569,2775,2993,2249,9824,1958,7103,184861,3068,4027,1807,25231,235763,1269,1092,83,1679,4049,635,10321,99,324,3364,8594,27842,35600,20945,493023,695,12031,1533,1488,242280,47736,31011,29015,12016,190743,48251,268729
2020-06-11,1385,852,16914,51816,59711,2832,3086,2249,9855,1965,7110,185416,3088,4039,1807,25238,236142,1298,1094,83,1687,4052,640,10727,99,324,3538,8608,28201,35910,21182,501800,695,12102,1541,1488,242707,49030,31044,29706,12035,191040,48461,269730
2020-06-12,1416,853,16948,52520,59819,2893,3191,2249,9938,1970,7119,185674,3108,4053,1807,25250,236305,1326,1096,83,1692,4055,645,11093,99,324,3701,8620,28577,36180,21404,510761,695,12175,1542,1490,243209,50367,31063,30415,12099,191679,48640,270783
2020-06-13,1464,853,16970,53241,59918,2893,3266,2251,9991,1973,7132,186022,3112,4064,1808,25295,236651,1384,1097,83,1694,4063,646,11459,99,324,3895,8628,29017,36463,21679,519458,695,12251,1545,1492,243605,51409,31094,31177,12139,192043,48783,271670
2020-06-14,1521,853,17007,53973,60029,2893,3290,2252,10024,1973,7134,186269,3121,4069,1810,25303,236989,1437,1097,83,1702,4070,649,11740,99,325,4057,8631,29392,36690,21999,528267,695,12310,1548,1495,243928,51827,31117,31851,12193,192317,48948,272477
2020-06-15,1590,853,17029,54680,60100,3040,3341,2254,10064,1974,7139,186461,3134,4076,1811,25321,237290,1486,1097,83,1706,4072,650,11879,99,326,4157,8647,29788,37036,22165,536484,695,12367,1552,1496,244109,52511,31131,32536,12217,192369,49087,273503
2020-06-16,1672,854,17047,55369,60155,3085,3453,2255,10111,1975,7155,186839,3148,4077,1812,25334,237500,1615,1098,83,1707,4075,656,12254,99,326,4299,8660,30195,37336,22415,544725,695,12426,1552,1499,244328,53729,31154,33209,12250,192915,49204,274580
2020-06-17,1722,854,17100,56032,60244,3141,3542,2258,10162,1977,7163,187184,3203,4078,1812,25341,237828,1756,1104,83,1712,4085,662,12732,99,333,4482,8692,30701,37672,22760,552549,695,12522,1561,1503,244683,55186,31187,33986,12294,193256,49319,275580
2020-06-18,1788,855,17119,56657,60348,3174,3674,2269,10280,1977,7167,187764,3227,4079,1814,25355,238159,1833,1108,83,1720,4091,663,13106,99,337,4664,8708,31015,38089,23080,560321,709,12616,1562,1511,245268,56682,31200,34833,12344,193576,49426,276600
2020-06-19,1838,855,17150,57333,60476,3273,3755,2280,10406,1979,7175,188534,3237,4081,1815,25368,238159,1916,1110,83,1722,4099,663,13556,99,355,4820,8726,31316,38464,23400,568292,709,12709,1576,1513,245575,57895,31235,35755,12391,194121,49502,277582
2020-06-20,1891,855,17182,57936,60550,3273,3872,2299,10448,1981,7175,189135,3256,4086,1815,25374,238275,1998,1111,83,1728,4105,664,13953,99,359,5005,8742,31620,38841,23730,576162,713,12803,1586,1519,245938,58597,31243,36615,12391,194535,49593,278248
2020-06-21,1962,855,17234,58505,60550,3273,3905,2317,10498,1981,7177,189822,3266,4094,1815,25379,238499,2073,1111,83,1731,4120,665,14200,100,362,5106,8745,31931,39133,24045,583879,713,12894,1587,1520,246272,58918,31292,37361,12391,194599,49658,278870
2020-06-22,1995,855,17266,59023,60550,3525,3984,2336,10523,1981,7190,190359,3287,4102,1815,25383,238720,2169,1111,83,1732,4121,665,14363,101,367,5196,8751,32227,39392,24291,591465,713,12990,1588,1521,246504,59718,31310,38056,12527,194693,49722,279762
2020-06-23,2047,855,17295,59487,60810,3588,4114,2366,10650,1982,7195,190862,3302,4107,1815,25391,238833,2216,1111,83,1734,4133,665,14714,101,378,5311,8772,32527,39737,24505,598878,713,13092,1589,1534,246752,61030,31332,38901,12561,195256,49804,280644
2020-06-24,2114,855,17326,59945,60898,3676,4242,2388,10777,1983,7200,191449,3310,4114,1817,25396,239410,2268,1111,83,1735,4140,665,15078,102,389,5445,8788,32821,40104,24826,606043,713,13235,1607,1541,247086,62728,31376,39852,12615,195256,49914,281418
2020-06-25,2192,855,17369,60382,61007,3796,4408,2483,10870,1984,7217,192079,3321,4123,1818,25405,239706,2363,1111,83,1736,4151,668,15453,102,414,5595,8788,33119,40415,25286,613148,713,13372,1630,1547,247486,64009,31428,40854,12636,195256,50005,282115
2020-06-26,2269,855,17404,60713,61106,3935,4513,2539,11038,1986,7231,192556,3343,4127,1820,25414,239961,2432,1112,83,1739,4173,670,15776,102,439,5758,8832,33395,40866,25697,619936,713,13565,1643,1558,247905,65212,31486,41975,12675,196267,50074,282755
2020-06-27,2330,855,17448,61095,61209,3935,4625,2624,11298,1986,7234,193243,3366,4138,1820,25437,240136,2494,1115,83,1746,4217,670,16080,103,469,5906,8846,33714,41189,26022,626779,713,13792,1657,1572,248469,65972,31555,42932,12675,196521,50147,283389
2020-06-28,2402,855,17522,61475,61295,3935,4691,2691,11603,1987,7236,193499,3376,4142,1821,25439,240310,2590,1116,83,1746,4242,670,16250,103,481,6080,8855,33907,41646,26313,633563,713,14046,1664,1581,248770,66392,31617,43856,12675,196521,50223,283784
2020-06-29,2466,855,17567,61790,61361,4325,4831,2725,11805,1987,7243,193761,3390,4145,1822,25462,240436,2677,1117,83,1746,4256,670,16357,103,501,6209,8862,34154,41912,26582,640246,713,14288,1665,1585,248970,67119,31652,44538,12751,196521,50273,284388
2020-06-30,2535,855,17629,62118,61427,4453,4989,2777,11954,1989,7259,194259,3409,4155,1824,25473,240578,2799,1118,83,1748,4299,670,16613,103,548,6334,8879,34393,42141,26970,646929,713,14564,1667,1600,249271,67924,31714,45254,12768,196554,50335,284791
2020-07-01,2580,855,17678,62424,61509,4606,5154,2831,12046,1989,7269,194725,3432,4157,1825,25477,240760,2878,1121,83,1753,4345,671,16898,103,576,6454,8896,34775,42454,27296,653479,713,14836,1687,1613,249659,68608,31851,45924,12794,197238,50412,284852
2020-07-02,2662,855,17779,62698,61598,4788,5315,2912,12178,1990,7271,195228,3458,4166,1830,25489,240961,2991,1122,84,1757,4395,671,17150,106,616,6625,8902,35146,42782,27746,660231,713,15195,1700,1634,250103,69297,31967,46821,12815,197591,50487,284856
2020-07-03,2752,855,17874,62997,61727,4962,5497,3008,12319,1991,7278,195674,3486,4172,1830,25498,241184,3064,1122,84,1761,4447,672,17445,106,663,6787,8921,35405,43156,28166,666941,713,15504,1720,1650,250545,69996,32101,47705,12832,197994,50548,285358
2020-07-04,2819,855,17954,63270,61838,4962,5677,3094,12440,1993,7284,196096,3511,4174,1830,25509,241419,3178,1123,84,1767,4476,672,17672,106,720,6932,8926,35719,43569,28582,673564,713,15829,1749,1679,250545,70366,32198,48628,12832,197994,50621,285982
2020-07-05,2893,855,18088,63554,62016,4962,5740,3151,12515,1993,7286,196335,3519,4183,1830,25527,241611,3356,1124,84,1772,4522,672,17814,108,781,7046,8930,35950,43897,28973,680283,713,16131,1764,1700,250545,70681,32268,49468,12832,197994,50657,286499
2020-07-06,2964,855,18194,63804,62058,5458,5914,3220,12566,1994,7289,196554,3562,4189,1832,25531,241819,3508,1127,85,1775,4542,672,17906,108,841,7124,8936,36155,44129,29223,686852,713,16420,1765,1716,251789,70932,32315,50053,12878,198850,50694,286851
2020-07-07,3038,855,18270,64003,62058,5621,6102,3272,12685,1995,7297,196944,3589,4205,1833,25538,241956,3703,1134,85,1779,4603,673,18141,108,907,7244,8947,36412,44416,29620,693215,713,16719,1767,1739,252130,71210,32369,50622,12888,199170,50746,287432
2020-07-08,3106,855,18338,64224,62123,5869,6342,3325,12814,2003,7300,197341,3622,4210,1833,25542,242149,3886,1141,85,1787,4650,673,18471,108,960,7406,8950,36689,44859,30175,699749,713,17076,1798,1763,252513,71747,32498,51457,12900,199699,50798,288067
2020-07-09,3188,855,18429,64411,62210,6086,6672,3416,12919,2011,7309,197783,3672,4220,1833,25565,242363,4100,1154,85,1790,4719,674,18666,108,1019,7572,8965,36951,45277,30789,706240,713,17342,1851,1776,253056,72082,32586,52285,12916,200027,50840,288710
2020-07-10,3278,855,18547,64604,62357,6402,6964,3532,13001,2013,7317,198178,3732,4223,1833,25589,242639,4307,1165,85,1797,4777,674,18924,108,1019,7777,8974,37216,45679,31381,712863,716,17728,1870,1793,253908,72459,32690,53116,12946,200569,50921,289222
2020-07-11,3371,855,18619,64767,62469,6719,7175,3672,13115,2014,7323,198556,3772,4229,1833,25611,242827,4512,1173,85,1801,4842,674,19208,109,1164,7975,8977,37521,46221,32079,719449,716,18073,1893,1827,253908,72773,32817,53941,12946,200569,51022,290042
2020-07-12,3454,855,18724,64932,62707,6877,7252,3722,13174,2014,7323,198804,3803,4234,1833,25628,243061,4715,1173,85,1803,4925,674,19382,109,1221,8111,8981,37891,46512,32535,726036,716,18360,1901,1841,253908,72879,32883,54647,12946,200569,51093,290692
2020-07-13,3571,858,18814,65114,62707,6981,7411,3775,13238,2014,7327,198963,3826,4247,1833,25638,243230,4931,1174,85,1806,4956,674,19439,109,1287,8197,8984,38190,46818,32948,732547,716,18639,1902,1849,255953,73049,32946,55285,13037,201755,51146,291222
2020-07-14,3667,861,18866,65269,62781,6981,7645,3827,13341,2015,7333,199375,3883,4258,1835,25670,243344,5118,1174,85,1811,5056,674,19708,109,1287,8332,9001,38457,47051,33585,738787,716,18983,1908,1859,256619,73364,33016,55931,13061,201755,51252,292466
2020-07-15,3752,862,18965,65443,62872,7411,7877,3953,13475,2016,7338,199726,3910,4263,1835,25683,243506,5237,1178,85,1832,5122,674,20040,109,1287,8530,9011,38721,47426,34226,745197,716,19334,1927,1878,257494,73663,33148,56779,13092,202383,51351,293004
2020-07-16,3851,877,19087,65623,63238,7681,8144,4039,13612,2016,7343,200260,3939,4279,1836,25698,243736,5369,1179,85,1837,5285,674,20264,109,1287,8623,9015,39054,47765,35003,751612,716,19717,1951,1897,258855,73936,33290,57640,13124,202819,51454,293645
2020-07-17,3906,880,19217,65782,63499,7908,8442,4137,13742,2020,7352,200843,3964,4293,1836,25730,243967,5472,1185,86,1844,5409,674,20494,109,1965,8786,9025,39407,48077,35802,758001,716,20109,1965,1916,260255,74235,33382,58466,13173,203516,51581,294332
2020-07-18,4008,880,19358,65953,63706,8161,8638,4253,13855,2021,7358,201372,3983,4315,1838,25750,244216,5617,1189,87,1858,5483,675,20794,109,2072,9026,9028,39746,48390,36691,764215,716,20498,1976,1940,260255,74435,33492,59333,13173,203516,51725,295161
2020-07-19,4090,880,19482,66095,63706,8340,8733,4345,13945,2021,7365,201574,4007,4333,1839,25760,244434,5735,1192,87,1874,5605,677,20980,109,2188,9153,9028,40104,48636,37458,770311,716,20894,1979,1946,260255,74545,33591,60077,13173,203516,51910,295887
2020-07-20,4171,884,19563,66213,64094,8479,8929,4370,14098,2021,7370,201823,4012,4339,1839,25766,244624,5877,1192,87,1881,5639,677,21115,109,2188,9249,9034,40383,48771,38139,776212,716,21253,1980,1953,264836,74676,33634,60767,13262,205308,52073,296467
2020-07-21,4290,884,19650,66348,64258,8787,9254,4422,14324,2022,7382,202345,4048,4347,1839,25802,244752,6045,1193,87,1886,5725,677,21442,111,2381,9412,9053,40782,48898,39133,782040,716,21605,2021,1977,266194,74902,33742,61454,13302,205773,52241,296912
2020-07-22,4358,889,19740,66521,64627,9115,9584,4530,14570,2025,7390,202799,4077,4366,1840,25819,245032,6286,1197,87,1889,5854,679,21798,112,2472,9547,9059,41162,49150,40163,787890,716,22031,2058,2006,267551,75199,33883,62295,13350,206641,52404,297474
2020-07-23,4466,889,19877,66688,64847,9462,9853,4634,14800,2027,7401,203368,4110,4380,1841,25826,245338,6467,1203,87,1892,5952,680,22105,114,2569,9669,9085,41580,49379,41275,793720,716,22443,2089,2033,270166,75419,34000,63169,13390,207650,52595,298245
2020-07-24,4570,897,20039,66846,65199,9767,10123,4715,15081,2028,7404,204183,4135,4398,1843,25845,245590,6680,1205,87,1896,6056,686,22483,116,2665,9797,9092,42038,49692,42394,799499,716,22852,2118,2052,272421,75681,34154,64173,13438,208553,52732,299013
2020-07-25,4637,897,20156,67002,65727,9767,10312,4792,15212,2033,7414,204964,4166,4424,1843,25869,245864,6917,1206,87,1900,6189,686,22828,116,2747,9934,9111,42622,49955,43678,805332,716,22852,2141,2066,272421,75819,34302,65317,13438,208553,53005,299781
2020-07-26,4763,897,20309,67132,66026,9767,10427,4857,15324,2034,7418,205269,4193,4435,1847,25881,246118,7137,1219,87,1904,6272,700,23034,116,2799,10086,9117,43065,50164,44798,811073,716,23730,2179,2082,272421,75861,34412,66261,13438,208553,53151,300527
2020-07-27,4880,907,20421,67251,66428,10498,10621,4881,15516,2034,7426,205609,4227,4448,1854,25892,246286,7413,1219,87,1908,6321,701,23154,116,2893,10213,9132,43402,50299,45902,816680,716,24141,2181,2087,278782,75932,34477,67096,13547,210821,53374,301212
2020-07-28,4997,907,20522,67366,66662,10766,10871,4923,15799,2038,7438,206242,4279,4456,1857,25929,246488,7652,1220,88,1912,6375,708,23521,117,2949,10315,9150,43904,50410,47053,822060,716,24520,2204,2101,280610,76215,34609,68030,13577,211337,53621,301760
2020-07-29,5105,918,20618,67518,67335,11127,11155,4993,16093,2042,7447,206926,4336,4465,1861,25942,246776,7846,1224,89,1933,6533,720,23947,120,3016,10503,9172,44416,50613,48235,827509,716,24892,2245,2115,282641,76516,34802,69078,13634,212676,53963,302559
2020-07-30,5197,922,20771,67665,68006,11444,11420,5071,16371,2051,7459,207828,4401,4484,1872,26027,247158,8104,1228,89,2008,6616,814,24343,120,3016,10617,9208,45031,50868,49591,832993,716,25213,2265,2139,285430,76818,35022,70300,13725,213927,54301,303407
2020-07-31,5276,925,20873,67808,68751,11876,11690,5139,16574,2064,7467,208698,4477,4505,1885,26065,247537,8330,1231,89,2016,6695,824,24733,120,3073,10754,9240,45688,51072,50886,838461,716,25552,2292,2156,288522,77076,35232,71404,13789,215135,54732,304287
2020-08-01,5396,925,21063,67946,69402,11876,11836,5224,16699,2072,7485,209653,4587,4526,1893,26109,247832,8554,1238,89,2032,6793,845,25113,120,3198,10891,9253,46346,51310,52111,843890,716,25882,2337,2171,288522,77379,35412,72609,13789,215135,55098,305049
2020-08-02,5519,925,21186,68067,69849,12296,11955,5260,16800,2079,7500,209893,4662,4535,1907,26162,248070,8799,1243,89,2050,6855,860,25362,120,3258,11054,9268,46894,51463,53186,849277,716,26193,2344,2180,288522,77417,35550,73761,13789,215135,55470,305792
2020-08-03,5620,937,21248,68166,70314,12462,12159,5294,17008,2080,7510,210402,4737,4544,1915,26208,248229,9049,1246,89,2057,6864,874,25482,121,3301,11128,9334,47469,51569,54009,854641,716,26451,2354,2181,297054,77582,35616,74781,13996,218351,55955,306731
2020-08-04,5750,939,21318,68250,70648,12856,12414,5318,17286,2091,7545,211281,4855,4553,1918,26253,248419,9274,1249,89,2071,6917,890,25814,123,3361,11202,9362,48149,51681,55241,859762,716,26738,2368,2190,302814,77916,35746,75880,14073,219253,56381,307402
2020-08-05,5889,939,21411,68376,71158,13138,12717,5376,17529,2113,7567,212022,4973,4564,1926,26303,248803,9492,1257,89,2089,7007,926,26222,125,3411,11289,9409,48789,51848,56550,864948,716,27033,2417,2208,305767,78341,35927,77169,14185,220874,56982,308296
2020-08-06,6016,944,21494,68503,72016,13396,13014,5404,17731,2124,7596,213067,5123,4597,1932,26372,249204,9688,1275,89,2118,7073,946,26628,125,3480,11399,9468,49515,52061,57895,870187,716,27332,2480,2223,309855,78719,36108,78515,14306,222398,57501,309247
2020-08-07,6151,955,21653,68614,72784,13687,13209,5466,18060,2133,7618,214214,5270,4621,1952,26470,249756,9869,1281,89,2137,7113,995,26990,128,3549,11554,9551,50324,52351,59273,875378,717,27608,2523,2233,314362,79099,36269,80018,14442,224602,57987,310119
2020-08-08,6275,955,21772,68738,73401,13687,13343,5543,18235,2147,7635,215336,5421,4653,1955,26644,250103,10059,1288,89,2171,7169,1035,27443,131,3588,11754,9599,51167,52537,60623,880563,717,27863,2566,2247,314362,79359,36451,81534,14442,224602,58564,310885
2020-08-09,6411,955,21862,68850,74152,13687,13396,5604,18353,2152,7644,215891,5623,4696,1958,26712,250566,10247,1290,89,2192,7205,1089,27660,133,3618,11839,9638,51791,52668,61768,885718,717,28099,2596,2249,314362,79432,36603,82767,14442,224602,59194,311951
2020-08-10,6536,963,21966,68947,74620,14498,13512,5649,18494,2158,7679,216327,5749,4731,1962,26768,250825,10419,1290,89,2207,7216,1112,27841,133,3696,11942,9684,52410,52825,62547,890799,717,28262,2599,2255,322980,79628,36708,83812,14815,229203,59424,312769
2020-08-11,6676,963,22038,69005,75008,14708,13722,5740,18783,2167,7694,217293,5942,4746,1968,26801,251237,10590,1293,90,2232,7242,1141,28223,138,3748,12083,9751,52961,52945,63762,895691,717,28497,2615,2272,326612,80045,36895,85023,14959,230540,60627,313918
2020-08-12,6817,977,22196,69102,75647,14961,13893,5870,19075,2174,7722,218519,6177,4768,1972,26838,251713,10795,1303,91,2266,7300,1190,28697,141,3813,12217,9783,53676,53223,65177,900745,719,28751,2690,2303,329784,80489,37169,86504,15070,232966,61204,314928
2020-08-13,6971,981,22383,69203,76191,15184,13893,6050,19401,2174,7749,219964,6381,4813,1976,26929,252235,10988,1307,92,2282,7368,1245,29087,144,3857,12357,9851,54487,53548,66631,905762,719,28998,2739,2332,337334,80851,37403,88136,15214,235540,61840,316061
2020-08-14,7117,989,22573,69308,77113,15535,14243,6258,19693,2177,7770,221413,6632,4853,1983,26995,252809,11130,1308,93,2317,7405,1276,29483,146,3930,12515,9908,55319,53783,68046,910778,719,29233,2801,2369,342813,81195,37671,89917,15379,238240,62495,317504
2020-08-15,7260,989,22824,69308,77869,15801,14333,6420,19891,2184,7797,222828,6858,4877,1999,27191,253438,11275,1315,94,2352,7439,1348,29905,146,3960,12653,9965,56090,53981,69374,915808,719,29471,2855,2401,342813,81421,37924,91795,15483,241371,63002,318522
2020-08-16,7380,989,23173,69516,78323,15801,14365,6571,20012,2190,7811,223453,7075,4916,2011,27257,253915,11416,1322,94,2384,7458,1348,30183,146,4035,12739,10005,56684,54102,70461,920719,719,29682,2902,2416,342813,81484,38124,93490,15617,244335,63484,319635
2020-08-17,7499,1005,23329,69589,78534,16111,14500,6656,20202,2192,7854,224014,7222,4946,2014,27313,254235,11545,1323,97,2415,7469,1375,30377,148,4085,12840,10060,57279,54234,71194,925558,719,29782,2907,2429,359082,81658,38252,95007,15740,244761,63973,320350
2020-08-18,7654,1005,23498,69673,78897,16351,14669,6855,20483,2200,7881,225404,7472,4970,2027,27499,254636,11686,1323,98,2429,7499,1423,30789,148,4132,12970,10111,57876,54448,72208,930276,719,29890,2922,2456,364196,81972,38449,96653,15855,246821,64525,321446
2020-08-19,7812,1024,23757,69801,79479,16691,14820,7074,20798,2207,7920,226914,7684,5002,2035,27547,255278,11848,1326,99,2467,7566,1470,31415,148,4174,13076,10162,58611,54701,73617,935066,719,30048,3022,2493,370867,82323,38760,98658,15940,250539,65054,322260
2020-08-20,7967,1024,24009,69950,80178,17029,14962,7329,21045,2227,7967,228621,7934,5046,2040,27676,256118,12006,1327,99,2504,7637,1510,31937,150,4229,13194,10197,59378,54992,74963,939833,719,30209,3102,2536,377906,82656,39026,100810,16056,255214,65589,323449
2020-08-21,8119,1045,24356,70111,80894,17396,15131,7594,21551,2244,7994,230048,8138,5098,2050,27755,257065,12168,1330,100,2534,7704,1546,32484,154,4277,13308,10275,60281,55211,76355,944671,726,30378,3225,2574,386054,82954,39332,102948,16127,259717,66097,324486
2020-08-22,8275,1045,24687,70285,81468,17715,15131,7900,21790,2265,8019,232082,8381,5133,2058,27908,258136,12337,1333,100,2575,7762,1577,33072,154,4313,13458,10299,61181,55452,77544,949531,726,30548,3316,2617,386054,83114,39627,105337,16239,263129,66554,325782
